id,event_type,event_cause,latitude,longitude,requires_road_closure,priority,status,zone,corridor,junction,veh_type,hour,dayofweek,is_weekend,is_peak_hour,month,duration_mins,severity_score,address,start_datetime
FKID003039,unplanned,tree_fall,13.0045716,77.5607559,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,5.0,1.0,0,0,3.0,4383.935256866666,30.0,"21st Main Road, Block B, Subramanya Nagar Stage 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-26 05:52:51.002000+00:00
FKID003040,unplanned,water_logging,13.0927037,77.5972946,False,High,closed,Unknown_Zone,Bellary Road 2,Unknown_Junction,not_applicable,5.0,1.0,0,0,3.0,14544.043576850001,65.0,"Bellary Road, RMZ Galleria Residences, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",2024-03-26 05:43:34.821000+00:00
FKID003041,unplanned,tree_fall,12.9926313,77.5544413,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,5.0,1.0,0,0,3.0,21088.459648733333,30.0,"12th Main Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-26 05:34:28.051000+00:00
FKID003042,unplanned,road_conditions,13.0937436,77.5969989,True,High,closed,Unknown_Zone,Bellary Road 2,Unknown_Junction,not_applicable,5.0,1.0,0,0,3.0,58.722754933333334,85.0,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",2024-03-26 05:33:55.614000+00:00
FKID003043,unplanned,water_logging,13.1105663,77.5800726,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,5.0,1.0,0,0,3.0,14188.42255975,30.0,"Doddaballapur Main Road, Puttenahalli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",2024-03-26 05:54:31.447000+00:00
FKID003044,unplanned,water_logging,13.04024,77.5573467,False,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,,40.0,"MS Ramaiah Road, Ex Chairman Colony, Gokula, Bengaluru, Karnataka. Pin-560054 (India)",2024-03-26 06:04:39.352000+00:00
FKID003045,unplanned,water_logging,12.9272589,77.6796976,False,High,active,Unknown_Zone,ORR East 1,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,,75.0,"Outer Ring Road, Citilights Liberty Apartment, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",2024-03-26 06:06:48.644000+00:00
FKID003046,unplanned,water_logging,13.069809,77.5851756,False,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,,40.0,"Rajiv Gandhi Nagar Road, Samvriddhi Gardenia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",2024-03-26 06:14:35.656000+00:00
FKID003047,unplanned,pot_holes,13.0432139,77.5990018,False,High,closed,Unknown_Zone,ORR North 1,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,135.51806013333334,65.0,"MBT Road, Kariyanna Layout, Guddadahalli, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-26 06:07:14.515000+00:00
FKID003048,unplanned,water_logging,13.040345,77.55721,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,2860.77638925,30.0,"MS Ramaiah Road, Ex Chairman Colony, Gokula, Bengaluru, Karnataka. Pin-560054 (India)",2024-03-26 06:01:25.783000+00:00
FKID003049,unplanned,water_logging,12.9669875,77.7024669,False,High,active,Unknown_Zone,ORR East 2,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,,75.0,"Outer Ring Road, Dr APJ Abdul Kalam Enclave, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",2024-03-26 06:17:09.763000+00:00
FKID003050,unplanned,water_logging,13.0419043,77.6226541,False,High,closed,Unknown_Zone,Hennur Main Road,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,21523.703026233336,65.0,"4th Cross Road, SLV Spring Field Apartment, MSR North City, Nagavara, Bengaluru, Karnataka. Pin-560077 (India)",2024-03-26 06:09:10.690000+00:00
FKID003051,unplanned,water_logging,13.0962749,77.5952301,False,High,closed,Unknown_Zone,Bellary Road 2,Unknown_Junction,not_applicable,5.0,1.0,0,0,3.0,21697.96473765,65.0,"BB Road, Yelahanka Circle, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",2024-03-26 05:57:13.210000+00:00
FKID003052,unplanned,water_logging,13.0427544,77.5870278,False,High,active,Unknown_Zone,ORR North 2,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,,75.0,"Outer Ring Road, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-26 06:21:14.688000+00:00
FKID003053,unplanned,water_logging,12.9315811,77.6871292,False,High,active,Unknown_Zone,ORR East 1,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,,75.0,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2024-03-26 06:21:45.463000+00:00
FKID003054,unplanned,vehicle_breakdown,12.94217449,77.69686252,False,High,closed,Unknown_Zone,ORR East 1,Unknown_Junction,others,4.0,1.0,0,0,3.0,,65.0,"Outer Ring Road, SLS Serenity Apartment, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2024-03-26 04:31:55.688000+00:00
FKID003055,unplanned,water_logging,12.94532251,77.71799858,False,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,,40.0,"Vibgyor High School Road, Vaishnovi TNR, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",2024-03-26 06:36:46.512000+00:00
FKID003056,unplanned,congestion,13.0448635,77.5820307,False,High,closed,Unknown_Zone,ORR North 2,Unknown_Junction,not_applicable,4.0,1.0,0,0,3.0,,65.0,"1st Cross Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",2024-03-26 04:29:47.909000+00:00
FKID003057,unplanned,vehicle_breakdown,13.0199917,77.7093317,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,lcv,6.0,1.0,0,0,3.0,6.703687566666667,30.0,"MBT Road, Sri Ram Layout, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",2024-03-26 06:36:21.487000+00:00
FKID003058,unplanned,pot_holes,12.9817617,77.6045183,False,High,active,Unknown_Zone,CBD 1,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,,75.0,"Hospital Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-26 06:37:58.591000+00:00
FKID003059,unplanned,water_logging,12.9214082,77.7364192,False,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,,40.0,"Varthur Main Road, Sapthagiri Nirvana, Gunjur, Bengaluru, Karnataka. Pin-560087 (India)",2024-03-26 06:44:26.198000+00:00
FKID003060,unplanned,road_conditions,13.0402137,77.6244301,True,High,active,Unknown_Zone,Hennur Main Road,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,,95.0,"MBT Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",2024-03-26 06:47:38.676000+00:00
FKID003061,unplanned,vehicle_breakdown,13.0426282,77.6108847,False,High,closed,Unknown_Zone,ORR North 1,Unknown_Junction,bmtc_bus,6.0,1.0,0,0,3.0,100.7026763,65.0,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-26 06:41:58.329000+00:00
FKID003062,unplanned,water_logging,12.936178,77.7079737,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,6.0,1.0,0,0,3.0,21666.0209926,30.0,"27th Cross Road, Vandana Tejyesh, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",2024-03-26 06:56:35.043000+00:00
FKID003063,unplanned,vehicle_breakdown,12.9900517,77.5048161,False,High,closed,Unknown_Zone,Magadi Road,Unknown_Junction,bmtc_bus,7.0,1.0,0,0,3.0,46.057772066666665,65.0,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",2024-03-26 07:05:31.449000+00:00
FKID003064,unplanned,road_conditions,12.9833208,77.5488038,False,High,closed,Unknown_Zone,West of Chord Road,Unknown_Junction,not_applicable,7.0,1.0,0,0,3.0,25669.197950716665,65.0,"Pramukh Swami Maharaj Road, Industrial Town, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-26 07:23:24.676000+00:00
FKID003065,unplanned,water_logging,13.047222,77.6197489,True,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,7.0,1.0,0,0,3.0,,60.0,"Unnamed Road, Dynasty Layout, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-26 07:30:37.896000+00:00
FKID003066,unplanned,others,12.9212016,77.5602316,False,High,closed,Unknown_Zone,ORR West 1,Unknown_Junction,not_applicable,7.0,1.0,0,0,3.0,36.40983923333333,65.0,"MK Puttalingaiah Main Road, Kittur Rani Chennamma Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",2024-03-26 07:10:09.359000+00:00
FKID003067,unplanned,vehicle_breakdown,12.9202917,77.6207772,False,High,closed,Unknown_Zone,Hosur Road,Unknown_Junction,private_bus,8.0,1.0,0,1,3.0,82.93424305,65.0,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",2024-03-26 08:02:30.124000+00:00
FKID003068,unplanned,vehicle_breakdown,12.919537,77.542205,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,bmtc_bus,8.0,1.0,0,1,3.0,84.77698231666666,30.0,"Ittamadu Road, Thimmaraya Gowda Layout, Ittamadu, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",2024-03-26 08:12:50.932000+00:00
FKID003069,unplanned,vehicle_breakdown,13.011996,77.5838266,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,taxi,9.0,1.0,0,1,3.0,,65.0,"Sri Ramana Maharshi Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",2024-03-26 09:01:57.440000+00:00
FKID003070,unplanned,water_logging,13.04331,77.561475,False,High,closed,Unknown_Zone,ORR North 2,Unknown_Junction,not_applicable,7.0,1.0,0,0,3.0,2790.3985524,65.0,"Padmasri CK Venkata Ramaiah Road, Kuvempu Circle, Gokula, Bengaluru, Karnataka. Pin-560054 (India)",2024-03-26 07:11:35.133000+00:00
FKID003071,unplanned,vehicle_breakdown,12.9630608,77.7023872,False,High,closed,Unknown_Zone,ORR East 2,Unknown_Junction,lcv,18.0,1.0,0,1,3.0,25.358829383333333,65.0,"1st Main Road, Roshni Tech Hub, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",2024-03-26 18:14:39.197000+00:00
FKID003072,unplanned,vehicle_breakdown,12.9962958,77.6687511,False,High,closed,Unknown_Zone,ORR North 1,Unknown_Junction,heavy_vehicle,18.0,1.0,0,1,3.0,124.40155733333333,65.0,"MBT Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",2024-03-26 18:25:21.420000+00:00
FKID003073,unplanned,others,13.0098341,77.5837043,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,not_applicable,20.0,1.0,0,1,3.0,4837.147761283334,65.0,"Sri Ramana Maharshi Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",2024-03-26 20:15:39.268000+00:00
FKID003074,unplanned,vehicle_breakdown,13.0423731,77.5172977,False,High,closed,Unknown_Zone,Tumkur Road,Unknown_Junction,private_car,18.0,1.0,0,1,3.0,,65.0,"Nrupatunga Road, Pratham Casa Serene, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",2024-03-26 18:35:06.438000+00:00
FKID003075,unplanned,vehicle_breakdown,13.0080654,77.5837964,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,lcv,20.0,1.0,0,1,3.0,,65.0,"Sri Ramana Maharshi Road, Palace Ground, Jayamahal, Bengaluru, Karnataka. Pin-560080 (India)",2024-03-26 20:30:39.870000+00:00
FKID003076,unplanned,vehicle_breakdown,13.0267683,77.54354,False,High,closed,Unknown_Zone,Tumkur Road,Unknown_Junction,lcv,21.0,1.0,0,1,3.0,5.308476433333333,65.0,"Mumbai Bengaluru Highway, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-03-26 21:16:15.740000+00:00
FKID003077,unplanned,water_logging,12.9719712,77.606905,False,High,active,Unknown_Zone,Mysore Road,Unknown_Junction,not_applicable,21.0,1.0,0,1,3.0,,75.0,"Field Marshal KM Cariappa Road, Brigade Road Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",2024-03-26 21:07:39.184000+00:00
FKID003078,unplanned,water_logging,12.9963473,77.5959367,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,21.0,1.0,0,1,3.0,230.06940948333335,30.0,"Jayamahal Main Road, Joynagar, Jayamahal, Bengaluru, Karnataka. Pin-560006 (India)",2024-03-26 21:25:56.492000+00:00
FKID003079,unplanned,tree_fall,13.0101364,77.5830106,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,not_applicable,20.0,1.0,0,1,3.0,115.15186836666666,65.0,"1st Cross Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",2024-03-26 20:33:12.874000+00:00
FKID003080,unplanned,vehicle_breakdown,12.9629289,77.5953757,False,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,bmtc_bus,20.0,1.0,0,1,3.0,25.9249495,65.0,"Lal Bagh Road, Ranka Park Apartment, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",2024-03-26 20:59:31.854000+00:00
FKID003081,unplanned,vehicle_breakdown,12.9843431,77.6416456,False,High,closed,Unknown_Zone,Old Madras Road,Unknown_Junction,bmtc_bus,19.0,1.0,0,1,3.0,,65.0,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",2024-03-26 19:00:55.001000+00:00
FKID003082,unplanned,pot_holes,12.9275496,77.6213265,False,High,active,Unknown_Zone,IRR(Thanisandra road),Unknown_Junction,not_applicable,21.0,1.0,0,1,3.0,,75.0,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",2024-03-26 21:42:04.603000+00:00
FKID003083,unplanned,vehicle_breakdown,12.9288692,77.545287,False,High,closed,Unknown_Zone,ORR West 1,Unknown_Junction,bmtc_bus,20.0,1.0,0,1,3.0,73.03041763333334,65.0,"Dr Rajkumar Puniya Bhoomi Road, Banashankari, Bengaluru, Karnataka. Pin-560085 (India)",2024-03-26 20:48:43.695000+00:00
FKID003084,unplanned,vehicle_breakdown,12.93736099,77.69296644,False,High,closed,Unknown_Zone,ORR East 1,Unknown_Junction,heavy_vehicle,19.0,1.0,0,1,3.0,,65.0,"Outer Ring Road, Featherlite The Address, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2024-03-26 19:30:42.829000+00:00
FKID003085,unplanned,water_logging,12.983132,77.5923326,False,High,active,Unknown_Zone,CBD 2,Unknown_Junction,not_applicable,21.0,1.0,0,1,3.0,,75.0,"Ali Asker Cross Road, Ali Askar Road Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-26 21:48:05.667000+00:00
FKID003086,unplanned,vehicle_breakdown,12.9586313,77.554831,False,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,truck,20.0,1.0,0,1,3.0,,65.0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",2024-03-26 20:08:11.408000+00:00
FKID003087,unplanned,tree_fall,12.940721,77.5737328,True,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,21.0,1.0,0,1,3.0,173.99265736666666,50.0,"KR Main Road, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2024-03-26 21:48:56.925000+00:00
FKID003088,unplanned,vehicle_breakdown,13.037604,77.6268601,False,High,closed,Unknown_Zone,ORR North 1,Unknown_Junction,truck,19.0,1.0,0,1,3.0,,65.0,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",2024-03-26 19:41:54.691000+00:00
FKID003089,unplanned,vehicle_breakdown,13.0345001,77.5886104,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,truck,19.0,1.0,0,1,3.0,,65.0,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-26 19:47:00.835000+00:00
FKID003090,unplanned,pot_holes,12.9874903,77.6037887,False,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,22.0,1.0,0,0,3.0,,40.0,"Broadway Road, Meelad Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",2024-03-26 22:36:52.318000+00:00
FKID003091,unplanned,accident,12.9764026,77.7103286,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,21.0,1.0,0,1,3.0,,30.0,"ITPL Main Road, RMZ Centennial, Industrial Area Phase 1, Doddanekundi, Bengaluru, Karnataka. Pin-560066 (India)",2024-03-26 21:13:51.025000+00:00
FKID003092,unplanned,vehicle_breakdown,12.9993363,77.5841717,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,private_car,23.0,1.0,0,0,3.0,16.297705333333333,65.0,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-26 23:04:31.291000+00:00
FKID003093,unplanned,vehicle_breakdown,13.0571133,77.4734183,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,heavy_vehicle,21.0,1.0,0,1,3.0,,30.0,"Mumbai Bengaluru Highway, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",2024-03-26 21:22:25.927000+00:00
FKID003094,unplanned,vehicle_breakdown,13.0144541,77.58367,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,others,20.0,1.0,0,1,3.0,,65.0,"Sir CV Raman Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",2024-03-26 20:57:08.077000+00:00
FKID003095,unplanned,vehicle_breakdown,12.9662054,77.586928,False,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,bmtc_bus,23.0,1.0,0,0,3.0,6.283415033333333,65.0,"NH 275, Rangegowdanadoddi, Bengaluru, Karnataka. Pin-560002 (India)",2024-03-26 23:52:20.512000+00:00
FKID003096,unplanned,vehicle_breakdown,12.9363838,77.5177104,False,High,closed,Unknown_Zone,Mysore Road,Unknown_Junction,heavy_vehicle,23.0,1.0,0,0,3.0,59.30142481666667,65.0,"Mysore Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",2024-03-26 23:55:39.238000+00:00
FKID003097,unplanned,vehicle_breakdown,12.9884183,77.47331,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,lcv,23.0,1.0,0,0,3.0,,30.0,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",2024-03-26 23:47:07.315000+00:00
FKID003098,unplanned,vehicle_breakdown,13.077705,77.4298806,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,truck,21.0,1.0,0,1,3.0,,30.0,"Mumbai Bengaluru Highway, Devannapalya, Dasanapura, Bengaluru, Karnataka. Pin-562162 (India)",2024-03-26 21:18:11.920000+00:00
FKID003099,unplanned,vehicle_breakdown,12.92512,77.6360317,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,private_bus,21.0,1.0,0,1,3.0,,30.0,"Sarjapur Marathahalli Road, Janatha Colony Jakasandra, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",2024-03-26 21:03:37.290000+00:00
FKID003100,unplanned,vehicle_breakdown,12.9878213,77.5137227,False,High,closed,Unknown_Zone,Magadi Road,Unknown_Junction,lcv,0.0,2.0,0,0,3.0,,65.0,"Magadi Main Road, Srigandakavulu Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",2024-03-27 00:17:33.297000+00:00
FKID003101,unplanned,vehicle_breakdown,12.9842319,77.6415368,False,High,closed,Unknown_Zone,Old Madras Road,Unknown_Junction,private_bus,22.0,1.0,0,0,3.0,,65.0,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",2024-03-26 22:20:54.379000+00:00
FKID003102,unplanned,vehicle_breakdown,12.9814819,77.5879417,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,bmtc_bus,22.0,1.0,0,0,3.0,,30.0,"Park House Road, Karnataka Bhavan Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-26 22:05:26.955000+00:00
FKID003103,unplanned,pot_holes,12.95339338,77.71756492,False,High,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,20.0,0.0,0,1,2.0,,65.0,"Vibgyor High School Road, Shri Ram Samruddhi, Green Garden Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",2024-02-05 20:45:04.275000+00:00
FKID003104,unplanned,vehicle_breakdown,12.9885188,77.4730123,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,lcv,23.0,1.0,0,0,3.0,,30.0,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",2024-03-26 23:15:37.214000+00:00
FKID003105,unplanned,vehicle_breakdown,13.0246658,77.5851625,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,lcv,1.0,2.0,0,0,3.0,,65.0,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2024-03-27 01:27:10.591000+00:00
FKID003106,unplanned,vehicle_breakdown,13.0247117,77.5851983,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,lcv,1.0,2.0,0,0,3.0,,65.0,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2024-03-27 01:30:31.932000+00:00
FKID003107,unplanned,vehicle_breakdown,12.9726557,77.6987243,False,High,closed,Unknown_Zone,ORR East 2,Unknown_Junction,taxi,3.0,2.0,0,0,3.0,33.80299288333333,65.0,"Outer Ring Road, Kartik Layout, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",2024-03-27 03:44:19.365000+00:00
FKID003108,unplanned,others,13.0146323,77.5705952,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,2.0,2.0,0,0,3.0,88.10845821666666,30.0,"CV Raman Road, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",2024-03-27 02:11:55.635000+00:00
FKID003109,unplanned,vehicle_breakdown,12.9218972,77.6681657,False,High,closed,Unknown_Zone,ORR East 1,Unknown_Junction,bmtc_bus,3.0,2.0,0,0,3.0,64.20612750000001,65.0,"Outer Ring Road, Prestige Ferns Galaxy, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",2024-03-27 03:54:03.373000+00:00
FKID003110,unplanned,vehicle_breakdown,12.9161625,77.6386961,False,High,closed,Unknown_Zone,ORR East 1,Unknown_Junction,bmtc_bus,4.0,2.0,0,0,3.0,,65.0,"Outer Ring Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2024-03-27 04:26:05.224000+00:00
FKID003111,unplanned,vehicle_breakdown,12.9660189,77.5123008,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,lcv,2.0,2.0,0,0,3.0,,30.0,"Dr Rajkumar Puniya Bhoomi Road, AP Nagar Police Quarters, BDA Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",2024-03-27 02:51:15.175000+00:00
FKID003112,unplanned,vehicle_breakdown,13.0066883,77.7572817,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,private_bus,4.0,2.0,0,0,3.0,11.605493183333333,30.0,"Whitefield Main Road, Reddys Keerthi Residency, Belathur, Bengaluru, Karnataka. Pin-560067 (India)",2024-03-27 04:54:47.250000+00:00
FKID003113,unplanned,vehicle_breakdown,12.9850331,77.5881808,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,auto,2.0,2.0,0,0,3.0,,65.0,"Palace Road, Chalukya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-03-27 02:04:56.435000+00:00
FKID003114,unplanned,vehicle_breakdown,13.0144606,77.583683,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,private_car,5.0,2.0,0,0,3.0,6.5536546666666675,65.0,"Sir CV Raman Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",2024-03-27 05:11:50.118000+00:00
FKID003115,unplanned,vehicle_breakdown,13.0004509,77.5840672,False,High,closed,Unknown_Zone,Bellary Road 1,Unknown_Junction,heavy_vehicle,2.0,2.0,0,0,3.0,,65.0,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-27 02:45:11.747000+00:00
FKID003116,unplanned,pot_holes,13.0282267,77.5620037,False,Low,active,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,4.0,2.0,0,0,3.0,,40.0,"MSRE College Road, Shriniket Apartment, Mathikere Extension, Bengaluru, Karnataka. Pin-560054 (India)",2024-03-27 04:56:39.150000+00:00
FKID003117,unplanned,others,12.974347,77.578087,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,not_applicable,5.0,2.0,0,0,3.0,17.946091666666668,30.0,"Kempegowda Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-27 05:49:14.093000+00:00
FKID003118,unplanned,vehicle_breakdown,13.1211366,77.6100947,False,High,closed,Unknown_Zone,Bellary Road 2,Unknown_Junction,others,6.0,2.0,0,0,3.0,21.91443695,65.0,"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",2024-03-27 06:01:53.683000+00:00
FKID003119,planned,construction,12.9687003,77.7013565,False,High,closed,Unknown_Zone,ORR East 2,Unknown_Junction,not_applicable,5.0,2.0,0,0,3.0,,65.0,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",2024-03-27 05:05:15.561000+00:00
FKID003120,unplanned,congestion,13.0445034,77.582974,False,High,closed,Unknown_Zone,ORR North 2,Unknown_Junction,not_applicable,6.0,2.0,0,0,3.0,,65.0,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",2024-03-27 06:24:45.533000+00:00
FKID003121,unplanned,vehicle_breakdown,12.9541999,77.5902899,False,Low,closed,Unknown_Zone,Non-corridor,Unknown_Junction,private_bus,9.0,2.0,0,1,3.0,,30.0,"Sri Kolada Mata Road, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",2024-03-27 09:46:53.393000+00:00
